epoch,train_loss,val_loss,lr,train_top_1_acc,train_top_2_acc,train_top_5_acc,train_mean_target_prob,train_min_target_prob,train_max_target_prob,train_logits_mean,train_logits_std,train_logits_min,train_logits_max,val_top_1_acc,val_top_2_acc,val_top_5_acc,val_mean_target_prob,val_min_target_prob,val_max_target_prob,val_logits_mean,val_logits_std,val_logits_min,val_logits_max
1,4.121626346952775,4.093207999237445,0.01,0.1182878939759355,0.20783336807037395,0.39358390318621367,0.022859932810124578,0.014914487302547793,0.030805378321110653,-0.5363060123236091,1.0905650209360453,-3.557362859356252,1.8183522682552518,0.12819358171198494,0.2145477663139213,0.38783889381878867,0.023304270281916586,0.015654270957796375,0.030954269602852465,-0.484435263635569,1.0366967070412623,-3.2369307995082517,1.7480056044165002
2,4.03751689726565,4.0004804158411105,0.01,0.13817071435896927,0.2368437594079485,0.4276890604788418,0.026429329329355288,0.01682331145585126,0.03603534720329701,-0.6209099476985264,1.1758662446116233,-3.880185763303046,1.9694469603383635,0.14978212786246903,0.24666569540283168,0.4384196654437572,0.02682343871692751,0.017414859291177413,0.036232018136287666,-0.523986381238188,1.0689561730553538,-3.2228877094299313,1.9758533352032663
3,3.993280372499418,3.9552310586977404,0.01,0.1521780124457854,0.2538219015386855,0.4468705234706604,0.028771744884311345,0.018019876171208534,0.03952361359183786,-0.682160125809859,1.2117804095393703,-3.9699246108004074,2.0674577271668055,0.1722580559712859,0.2699495384289366,0.46376965153702504,0.031889109163234695,0.019381232087571795,0.044396986256127466,-0.6220659487856405,1.1974483045571978,-3.5224059610264637,2.2762646773425987
4,3.9753960765710397,3.951197329288771,0.01,0.16028332191973427,0.26161954008158245,0.45561764112336284,0.029953043802918286,0.01853365216356604,0.04137243543947313,-0.7195901173623482,1.223081807824146,-4.016561743487219,2.0928860259605617,0.17437717706581196,0.27759161887607114,0.4670278002198588,0.03102137649815229,0.019006726372807897,0.043036026633736776,-0.6123011328707549,1.1698234399339213,-3.59089595117078,2.220795423455954
5,3.962700524650702,3.931010818882149,0.01,0.1643293600775463,0.2671840831571669,0.4611987256468533,0.030775527057929478,0.018903914861389346,0.0426471392468186,-0.750563703144798,1.2332208043186,-4.068819078637216,2.095364871774831,0.18673430194826696,0.2880282902666119,0.4811067109916162,0.03142662275382397,0.019153436224611558,0.0436998092790684,-0.6110001364194051,1.142706090393675,-3.4204452939755554,2.1787128012892367
1,3.9184060468393214,3.7826297555650985,0.005,0.1915499667516897,0.2965749277965799,0.4851077344502119,0.03729501128867267,0.022213508622091455,0.05237651395705851,-0.7357847133979628,1.3441645684227688,-4.179044719365032,2.4544661883500236,0.23013655086552853,0.33592042700290053,0.5187475994331351,0.04497279707814375,0.027627026701045714,0.06231856753298772,-0.683526836495026,1.2728009146170833,-4.143261728317626,2.3912844610768733
2,3.7821784431193057,3.7112013420137036,0.005,0.22548640127567646,0.3329396468731701,0.5139659444670511,0.04752767930343655,0.028392451471336785,0.06666290714522169,-0.8098814185276313,1.403465153553227,-4.422121131575639,2.5400811591926202,0.253261459809544,0.3525820166086116,0.5315947710686992,0.054415310291758764,0.03317166985910278,0.07565895073354503,-0.7990581805796209,1.3840783714423939,-4.3813047713668665,2.532517816866224
3,3.7319491346343225,3.723628088606506,0.005,0.24017189872663933,0.3480122142051338,0.5278442192602003,0.053065267435162294,0.03218382183445297,0.07394671304435954,-0.8832397119689368,1.4423348778393394,-4.6020819273102616,2.5689811961343256,0.2385203236957472,0.3439333536415772,0.5284955564679549,0.05534369223149298,0.03527356598811425,0.075413818399714,-0.7923139267013845,1.3074551584508949,-4.188890588606733,2.500494642524393
4,3.6988275811451823,3.7584053340078403,0.005,0.24806547766739118,0.35712324371176857,0.5354532852969686,0.05694648512913561,0.0349654674225038,0.07892750283290878,-0.9495465533592993,1.46853770893141,-4.7028666884910395,2.5657468584559675,0.23056037508443372,0.34370819702528377,0.5226547289511675,0.05159580105729617,0.032633649497499626,0.07055795257520264,-0.7906765553007353,1.2953957522578403,-4.136737850477081,2.403438631071027
5,3.6765506097248624,3.719001139312231,0.005,0.2533091166535989,0.36342884365354267,0.5413552739098358,0.059422016569815085,0.036702618665384365,0.08214141447649784,-1.0140556923218838,1.484951588997332,-4.8168003596886155,2.543168423368434,0.24667893990967246,0.35305881885487994,0.5356740791756619,0.057351024478222365,0.03641112579362739,0.07829092307524156,-0.8798390486072301,1.3332329243593257,-4.14437350878603,2.4283983729066367
6,3.6589083606455506,3.737265842101153,0.005,0.2591350146060985,0.3685666173731519,0.5477303479328153,0.06134142745295877,0.038002909795737005,0.08467994512119852,-1.0816951226093472,1.4996501225307755,-4.9033071988794825,2.517342170291725,0.23946068368144313,0.3487808431453055,0.5273962624001696,0.05879397090013567,0.03594255104035966,0.08164539072834333,-0.9434444966736107,1.4084767953328905,-4.4305666479693615,2.4993480944660957
7,3.645198635393832,3.7527215248396417,0.005,0.2639717339738182,0.37293025133075947,0.5499502102418029,0.06284772304585931,0.03893516946714138,0.08676027662378633,-1.147141970246174,1.5144215692804428,-5.0361266902258235,2.484204057705048,0.24082486788604426,0.3449531806683178,0.5236613114710674,0.05800995400649323,0.03698562599922249,0.07903428198394759,-0.9753337013950086,1.3787483532604028,-4.302342572900669,2.435433895398804
8,3.6329257227793463,3.7534581500942967,0.0025,0.26712784223428643,0.3773402013425039,0.5532882744292373,0.0642616593046386,0.03983261977466946,0.08869069884857446,-1.19995665849881,1.5162735136035834,-5.078443752408848,2.4561285489418023,0.23662635921751454,0.34297974914904045,0.5266943035376078,0.05455205035055952,0.03421553634184248,0.07488856436014045,-0.9603884017665015,1.3825230125105006,-4.451796319425251,2.3646625074172163
9,3.590653568355977,3.7218824358547433,0.0025,0.2780584310105832,0.3876719897046028,0.5638483347724393,0.06866206512367623,0.04301170677481436,0.09431242347163885,-1.279801655698136,1.552837012745806,-5.28464814324315,2.459690581749283,0.24658622836178695,0.35219792591022875,0.5331178893553898,0.05695874176059741,0.03677894277706319,0.07713854073242048,-1.027865066353287,1.3494539454717702,-4.372139170683184,2.2543614501625697
10,3.5782216537900333,3.73668819515645,0.0025,0.2820912360100704,0.39310089290735795,0.566117821425145,0.0700926452817939,0.0438577018759929,0.09632758868263343,-1.3307734836932856,1.5542059500208423,-5.308144685227618,2.431471735847654,0.2459902255539515,0.35089996423983155,0.5303365429188244,0.060916595971920076,0.03867026511178572,0.08316292680450554,-1.1012302258961273,1.408685471341084,-4.806833182024078,2.3733998045546123
1,3.551065953739551,3.7335227705851324,0.001,0.2888798462307003,0.39997551865709907,0.5731247787581343,0.07280744998528745,0.04600315238729769,0.09961174758257532,-1.4453919684111072,1.5986158914387876,-5.681113524654822,2.381250271302361,0.24304994503529662,0.3510853873356026,0.5286015125226812,0.05878754708532373,0.03767574819967091,0.07989934605919881,-1.1454912435384326,1.3771781053751249,-4.686573807295431,2.2191344304704357
2,3.5457007609495594,3.713588452539524,0.001,0.2903454185151735,0.4014940235748716,0.5751395271130872,0.07340199210837575,0.04645866360697789,0.10034532061057802,-1.481540089019611,1.5951165642880272,-5.646760307027883,2.351420422854719,0.2437254148841768,0.3498271591857277,0.5341244718752898,0.06001652988274702,0.038605756768690186,0.08142730304809254,-1.1622535937339529,1.3756488382973413,-4.759514203826672,2.214391348955718
3,3.5393017671689266,3.7657030297928498,0.001,0.29254543108667386,0.40384952575668853,0.5771278091513906,0.0741110536945834,0.046917425263892025,0.10130468210839672,-1.5087618418028648,1.5940964819493517,-5.660294141706656,2.3348834511549654,0.23312980941154657,0.3404632928492908,0.5186151543647273,0.054880204141437156,0.03524277393552839,0.07451763425173795,-1.1338044009255983,1.3831273585863053,-4.755853538290373,2.163696042575904
4,3.5344742744910618,3.7575056464732195,0.001,0.293733107046326,0.4055532948910084,0.5782691690569058,0.07460913628045666,0.0472562315067724,0.10196204105448461,-1.5349716787796588,1.6022328777146584,-5.7065308873546,2.3221812976395313,0.23528866402659496,0.3399202680688185,0.5170125690369919,0.05818089105635811,0.036287445350076164,0.08007433681526206,-1.207474918401745,1.4188186751164886,-4.883957947212934,2.2189059171526107
5,3.5293869099697144,3.7437551698764833,0.001,0.2941995758772757,0.4064961574216514,0.5793840626457715,0.0751818646809233,0.047565740903461044,0.10279798846709401,-1.55618491537938,1.6014033871018267,-5.7301391551889695,2.30958418736635,0.2405467332423877,0.3452313153119744,0.5253301193330067,0.05770194964450576,0.03694201958496944,0.07846187963214957,-1.1906250630358017,1.3926672860477756,-4.7426391798662095,2.1758940624720706
6,3.526149885494168,3.764892143361709,0.001,0.29559898237012483,0.4071942065232854,0.5808893344052192,0.07547616087753675,0.04784200656074862,0.10311031518581211,-1.5741160969081243,1.6005153649632697,-5.727322195071848,2.295095355454134,0.23271922969948214,0.3357747374276519,0.5181383521184588,0.05613534482461599,0.035325750163798894,0.07694493949686723,-1.1982889897727529,1.3862098574641524,-4.742656915646939,2.140610589479812
7,3.522338294882734,3.774023089689367,0.001,0.29697523083590555,0.4084182736683307,0.5811109898071598,0.07598449625128857,0.04815438369892125,0.10381460879940686,-1.6008006548629996,1.6061325579813934,-5.776218999388173,2.277418677917935,0.23205700435744275,0.336953498536482,0.5119001893964478,0.054161776450280884,0.03474640955563067,0.07357714326423934,-1.170057907995195,1.3551894865989584,-4.599923323541645,2.0955559820871836
8,3.519478323780188,3.740656089782715,0.0005,0.2976236555938214,0.40908654816373385,0.582007536283666,0.07630086577822418,0.04838919255976968,0.10421253897509133,-1.6134694323928795,1.6029063714891811,-5.75295477428574,2.268060183317721,0.24485119796564375,0.35107214282876176,0.5282041773174576,0.058266835519808206,0.036278343312865016,0.0802553277595046,-1.2735987289359096,1.4213044615803483,-4.954847288694107,2.1576002977828215
9,3.5085218155083537,3.7242526711536055,0.0005,0.3006011162169047,0.41243784550949314,0.5850114632233989,0.07744715427490763,0.04929223279403709,0.10560207576225795,-1.6467443140000508,1.6167849887419938,-5.852350150764959,2.258247420819764,0.2426261208163914,0.34835701892640025,0.529488894481014,0.05947145219714096,0.03812711189050585,0.0808157925107844,-1.2889524339447795,1.4133566105646633,-4.933385068644969,2.115470036302006
10,3.5051405298609692,3.7939023630959645,0.0005,0.3012793155810514,0.41316236092777675,0.5859609423332043,0.07772579995494665,0.049421180212286246,0.10603041968136226,-1.6653399835833884,1.617240335710753,-5.860777172016171,2.242400393603753,0.22671946810060528,0.32941737414407374,0.5053441585102578,0.053748127703418046,0.033800000936486226,0.07369625453687813,-1.231896848801101,1.399503969736305,-4.790346148751305,2.1054435778009246
